window,width,fold_id,rs_id,ssm,lr,xgb
0,45,2,11,0.8923101034374674,0.9159439974924249,0.9019224741406331
0,45,3,11,0.9304239278616363,0.9245930719576894,0.8903142092209648
0,45,4,11,0.8436289331947462,0.8507905760811363,0.8465857192352515
0,45,0,12,0.893984962406015,0.8711779448621554,0.8707371877970789
0,45,1,12,0.8331733102074106,0.8367144671229907,0.7935598434870588
0,45,2,12,0.8860677987500789,0.9004355785619594,0.8105043873492834
0,45,3,12,0.8575810536077326,0.8740860291757321,0.8688875414630666
0,45,4,12,0.9041385529056931,0.9068436926712478,0.896551724137931
0,45,0,13,0.8383806696455899,0.8273244781783681,0.8290460304829528
0,45,1,13,0.8411392405063292,0.8315616119865669,0.824425213123224
0,45,2,13,0.9190072732900031,0.9327123955431755,0.879507118539152
0,45,3,13,0.9229399367755532,0.9279135932560589,0.891622760800843
0,45,4,13,0.8511051693404635,0.8309180035650624,0.8104099821746881
0,45,0,14,0.8849380864560323,0.8676610664126624,0.8385586608029508
0,45,1,14,0.8635309679427327,0.8658029878618114,0.8371148459383753
0,45,2,14,0.9010351815229863,0.8772003711028101,0.8350118411094021
0,45,3,14,0.8065237389482292,0.7949353503347473,0.7834427863239126
0,45,4,14,0.8929700606529876,0.9183120402632597,0.8694992902309976
0,45,0,15,0.8675064594530357,0.8631822677472034,0.8518120970029671
0,45,1,15,0.875655929944151,0.897345909190612,0.8728297366156546
0,45,2,15,0.899268987733862,0.9039390791342222,0.8919874574688105
0,45,3,15,0.9047152452615674,0.8934432360464941,0.8690816341795443
0,45,4,15,0.7741833030852995,0.7113203266787659,0.7346529038112523
0,45,0,1,0.8057268245947492,0.8131750961939641,0.7909075456245268
0,45,1,1,0.9068954559898316,0.8899556645028522,0.845733654122596
0,45,2,1,0.889193422083007,0.9067648985984371,0.8920580761670369
0,45,3,1,0.8364511724831734,0.8473256844475316,0.839433279839038
0,45,4,1,0.9028916174117492,0.8635992554615811,0.8566600267772588
0,45,0,2,0.7953285827395091,0.8532511876484561,0.8570615597783056
0,45,1,2,0.873863501012427,0.8770992972565211,0.8770397427244213
0,45,2,2,0.9003723067173637,0.864955640050697,0.8520278833967048
0,45,3,2,0.9245383948499437,0.909855569697305,0.8247929463412835
0,45,4,2,0.8599134418629918,0.8546167357803814,0.8230900168408091
0,45,0,3,0.9039378188699131,0.8905123476011401,0.8475053294689693
0,45,1,3,0.8880837359098229,0.8908092002721159,0.890809200272116
0,45,2,3,0.81894661527454,0.8164077826759295,0.7997495787845915
0,45,3,3,0.8661619058544607,0.8750105158502542,0.8736530151810638
0,45,4,3,0.9005626598465473,0.8860699062233589,0.8779880647911339
0,45,0,4,0.8792954555170792,0.8454875806934292,0.7907229276217349
0,45,1,4,0.8936965134148231,0.905750821243779,0.8795133161330344
0,45,2,4,0.9063922652427845,0.9073134955772,0.8922607707925263
0,45,3,4,0.7986840890202234,0.8010711977098531,0.770819096869517
0,45,4,4,0.9137352507374632,0.9047197640117994,0.8998525073746312
0,45,0,5,0.8092914472245125,0.8374164998064983,0.8304672645589003
0,45,1,5,0.9148843584778399,0.9141554796457866,0.9145471160331585
0,45,2,5,0.9025963554265442,0.864457345589421,0.8653442993065634
0,45,3,5,0.8959322200634514,0.894468901404294,0.873748801062443
0,45,4,5,0.8726765958908816,0.8729986944272657,0.8646327217755788
0,45,0,6,0.9119084110210995,0.9046601136219593,0.7635891171827285
0,45,1,6,0.8947653223969013,0.904633743449533,0.9062856003645476
0,45,2,6,0.8600351760802655,0.8367610025182876,0.8455200463684694
0,45,3,6,0.8769299990527611,0.8901202993274605,0.854811973098418
0,45,4,6,0.7996980321423506,0.8457329307095232,0.8175425085625113
0,45,0,7,0.8135381228737242,0.8145887532519511,0.8119705156427189
0,45,1,7,0.8503033060357901,0.836563542614498,0.8607825295723385
0,45,2,7,0.8824764760010685,0.8870402802101577,0.8934370269227344
0,45,3,7,0.8671759166934009,0.8620429538813695,0.8622250353324721
0,45,4,7,0.9158024009087838,0.8996714869055294,0.8517945411562433
0,45,0,8,0.8546866725507503,0.8618417181523979,0.835269196822595
0,45,1,8,0.8426486411012459,0.8747628395193549,0.8543033847215263
0,45,2,8,0.8819964664310954,0.9059010600706714,0.8880565371024736
0,45,3,8,0.9224162465441536,0.9058180191901122,0.8649068954301512
0,45,4,8,0.8787878787878788,0.8444667996211386,0.8266709023843561
0,45,0,9,0.8376391267123288,0.8244541952054795,0.8378959760273972
0,45,1,9,0.9005478929291827,0.9056383906667395,0.8956754620291119
0,45,2,9,0.9058458091455341,0.9028516142173337,0.8417455952744679
0,45,3,9,0.8626450365277181,0.867739220742014,0.8585356682423722
0,45,4,9,0.8425461613216714,0.8458309037900875,0.8462196307094265
0,60,0,10,0.9356109991703212,0.917595116747659,0.9204100983762001
0,60,1,10,0.855451426658857,0.838256212869216,0.7940548908041167
0,60,2,10,0.8313053859222186,0.775012626842371,0.7624776160521605
0,60,3,10,0.9033527180783818,0.909046776232617,0.875094816687737
0,60,4,10,0.861925088447931,0.8948046454391633,0.8828641747423474
